Week_Start_Date,SKU,Avg_Unit_Cost,Needed_Qty_Lag_1W,Needed_Qty_Lag_2W,Needed_Qty_Lag_4W,Avg_Needed_Qty_Last_4W,Target_Weekly_Quantity_Needed
2024-09-22,SKU1031,54.99,202.73,193.36,139.43,176.4275,172.0
2024-09-29,SKU1031,46.4,172.0,202.73,170.19,184.57,146.81
2024-10-06,SKU1031,48.68,146.81,172.0,193.36,178.725,169.86
2024-10-13,SKU1031,48.84,169.86,146.81,202.73,172.85,216.53
2024-10-20,SKU1031,42.83,216.53,169.86,172.0,176.3,182.87
2024-10-27,SKU1031,46.82,182.87,216.53,146.81,179.01749999999998,192.1
2024-11-03,SKU1031,52.76,192.1,182.87,169.86,190.34,189.13
2024-11-10,SKU1031,54.37,189.13,192.1,216.53,195.1575,207.23
2024-11-17,SKU1031,50.25,207.23,189.13,182.87,192.83249999999998,200.66
2024-11-24,SKU1031,43.1,200.66,207.23,192.1,197.28,178.56
2024-12-01,SKU1031,49.29,178.56,200.66,189.13,193.895,242.67
2024-12-08,SKU1031,49.43,242.67,178.56,207.23,207.28,220.45
2024-12-15,SKU1031,53.39,220.45,242.67,200.66,210.58499999999998,234.69
2024-12-22,SKU1031,49.78,234.69,220.45,178.56,219.0925,176.62
2024-12-29,SKU1031,48.98,176.62,234.69,242.67,218.6075,265.41
2021-01-31,SKU1032,19.53,327.17,316.03,395.74,339.975,345.62
2021-02-07,SKU1032,23.73,345.62,327.17,320.96,327.445,416.63
2021-02-14,SKU1032,23.34,416.63,345.62,316.03,351.36249999999995,431.63
2021-02-21,SKU1032,24.59,431.63,416.63,327.17,380.2625,369.49
2021-02-28,SKU1032,20.64,369.49,431.63,345.62,390.84250000000003,302.75
2021-03-07,SKU1032,22.0,302.75,369.49,416.63,380.125,352.78
2021-03-14,SKU1032,23.02,352.78,302.75,431.63,364.16249999999997,368.68
2021-03-21,SKU1032,19.48,368.68,352.78,369.49,348.425,369.55
2021-03-28,SKU1032,19.23,369.55,368.68,302.75,348.44,393.89
2021-04-04,SKU1032,22.11,393.89,369.55,352.78,371.225,364.6
2021-04-11,SKU1032,22.66,364.6,393.89,368.68,374.18,449.98
2021-04-18,SKU1032,22.45,449.98,364.6,369.55,394.505,340.26
2021-04-25,SKU1032,25.56,340.26,449.98,393.89,387.1825,267.01
2021-05-02,SKU1032,21.89,267.01,340.26,364.6,355.46250000000003,279.45
2021-05-09,SKU1032,24.1,279.45,267.01,449.98,334.175,271.65
2021-05-16,SKU1032,16.56,271.65,279.45,340.26,289.5925,358.96
2021-05-23,SKU1032,21.9,358.96,271.65,267.01,294.2675,249.33
2021-05-30,SKU1032,22.85,249.33,358.96,279.45,289.84749999999997,244.81
2021-06-06,SKU1032,27.73,244.81,249.33,271.65,281.1875,231.53
2021-06-13,SKU1032,20.78,231.53,244.81,358.96,271.1575,262.0
2021-06-20,SKU1032,22.48,262.0,231.53,249.33,246.91750000000002,269.19
2021-06-27,SKU1032,24.35,269.19,262.0,244.81,251.8825,218.55
2021-07-04,SKU1032,19.48,218.55,269.19,231.53,245.3175,190.24
2021-07-11,SKU1032,22.31,190.24,218.55,262.0,234.995,209.64
2021-07-18,SKU1032,20.78,209.64,190.24,269.19,221.90500000000003,217.8
2021-07-25,SKU1032,19.48,217.8,209.64,218.55,209.0575,198.83
2021-08-01,SKU1032,24.36,198.83,217.8,190.24,204.12750000000003,247.0
2021-08-08,SKU1032,26.33,247.0,198.83,209.64,218.3175,184.94
2021-08-15,SKU1032,20.6,184.94,247.0,217.8,212.1425,254.61
2021-08-22,SKU1032,20.37,254.61,184.94,198.83,221.345,187.84
2021-08-29,SKU1032,24.03,187.84,254.61,247.0,218.5975,263.19
2021-09-05,SKU1032,22.57,263.19,187.84,184.94,222.64499999999998,202.17
2021-09-12,SKU1032,19.9,202.17,263.19,254.61,226.95250000000001,204.62
2021-09-19,SKU1032,23.73,204.62,202.17,187.84,214.455,245.72
2021-09-26,SKU1032,25.55,245.72,204.62,263.19,228.925,240.13
2021-10-03,SKU1032,20.68,240.13,245.72,202.17,223.15999999999997,255.23
2021-10-10,SKU1032,21.67,255.23,240.13,204.62,236.42499999999998,222.29
2021-10-17,SKU1032,21.23,222.29,255.23,245.72,240.84249999999997,294.72
2021-10-24,SKU1032,20.58,294.72,222.29,240.13,253.09249999999997,296.38
2021-10-31,SKU1032,21.79,296.38,294.72,255.23,267.15500000000003,347.82
2021-11-07,SKU1032,24.63,347.82,296.38,222.29,290.3025,236.31
2021-11-14,SKU1032,20.73,236.31,347.82,294.72,293.8075,378.22
2021-11-21,SKU1032,20.48,378.22,236.31,296.38,314.6825,327.64
2021-11-28,SKU1032,22.55,327.64,378.22,347.82,322.4975,349.12
2021-12-05,SKU1032,22.16,349.12,327.64,236.31,322.8225,332.95
2021-12-12,SKU1032,22.3,332.95,349.12,378.22,346.9825,308.93
2021-12-19,SKU1032,23.63,308.93,332.95,327.64,329.66,337.75
2021-12-26,SKU1032,22.8,337.75,308.93,349.12,332.1875,479.56
2022-01-02,SKU1032,20.27,479.56,337.75,332.95,364.7975,251.85
2022-01-09,SKU1032,21.74,251.85,479.56,308.93,344.5225,386.44
2022-01-16,SKU1032,22.02,386.44,251.85,337.75,363.9,341.8
2022-01-23,SKU1032,23.34,341.8,386.44,479.56,364.91249999999997,261.32
2022-01-30,SKU1032,22.86,261.32,341.8,251.85,310.35249999999996,305.23
2022-02-06,SKU1032,20.96,305.23,261.32,386.44,323.6975,312.35
2022-02-13,SKU1032,23.13,312.35,305.23,341.8,305.175,315.67
2022-02-20,SKU1032,19.3,315.67,312.35,261.32,298.64250000000004,300.41
2022-02-27,SKU1032,19.41,300.41,315.67,305.23,308.415,314.89
2022-03-06,SKU1032,21.44,314.89,300.41,312.35,310.83000000000004,362.85
2022-03-13,SKU1032,20.65,362.85,314.89,315.67,323.45500000000004,347.56
2022-03-20,SKU1032,23.63,347.56,362.85,300.41,331.4275,383.77
2022-03-27,SKU1032,22.34,383.77,347.56,314.89,352.26750000000004,438.18
2022-04-03,SKU1032,23.81,438.18,383.77,362.85,383.09000000000003,283.16
2022-04-10,SKU1032,22.0,283.16,438.18,347.56,363.1675,399.05
2022-04-17,SKU1032,22.71,399.05,283.16,383.77,376.03999999999996,315.44
2022-04-24,SKU1032,23.02,315.44,399.05,438.18,358.9575,253.65
2022-05-01,SKU1032,22.16,253.65,315.44,283.16,312.825,437.86
2022-05-08,SKU1032,21.36,437.86,253.65,399.05,351.5,357.42
2022-05-15,SKU1032,23.19,357.42,437.86,315.44,341.09250000000003,322.16
2022-05-22,SKU1032,21.22,322.16,357.42,253.65,342.77250000000004,381.37
2022-05-29,SKU1032,24.23,381.37,322.16,437.86,374.70250000000004,289.97
2022-06-05,SKU1032,25.07,289.97,381.37,357.42,337.73,256.84
2022-06-12,SKU1032,21.71,256.84,289.97,322.16,312.585,264.8
2022-06-19,SKU1032,23.97,264.8,256.84,381.37,298.245,224.15
2022-06-26,SKU1032,22.3,224.15,264.8,289.97,258.94,258.0
2022-07-03,SKU1032,18.33,258.0,224.15,256.84,250.9475,371.62
2022-07-10,SKU1032,22.45,371.62,258.0,264.8,279.64250000000004,355.02
2022-07-17,SKU1032,23.29,355.02,371.62,224.15,302.1975,257.79
2022-07-24,SKU1032,25.54,257.79,355.02,258.0,310.6075,232.32
2022-07-31,SKU1032,21.82,232.32,257.79,371.62,304.1875,192.83
2022-08-07,SKU1032,24.33,192.83,232.32,355.02,259.49,208.09
2022-08-14,SKU1032,23.8,208.09,192.83,257.79,222.7575,225.12
2022-08-21,SKU1032,22.91,225.12,208.09,232.32,214.59000000000003,221.35
2022-08-28,SKU1032,23.34,221.35,225.12,192.83,211.8475,217.71
2022-09-04,SKU1032,20.76,217.71,221.35,208.09,218.0675,240.44
2022-09-11,SKU1032,24.12,240.44,217.71,225.12,226.15500000000003,221.48
2022-09-18,SKU1032,24.92,221.48,240.44,221.35,225.24499999999998,206.25
2022-09-25,SKU1032,20.99,206.25,221.48,217.71,221.47,261.09
2022-10-02,SKU1032,25.93,261.09,206.25,240.44,232.315,226.77
2022-10-09,SKU1032,21.19,226.77,261.09,221.48,228.89749999999998,298.37
2022-10-16,SKU1032,20.73,298.37,226.77,206.25,248.12,305.56
2022-10-23,SKU1032,25.09,305.56,298.37,261.09,272.9475,304.63
2022-10-30,SKU1032,23.56,304.63,305.56,226.77,283.8325,323.95
2022-11-06,SKU1032,18.27,323.95,304.63,298.37,308.1275,311.81
2022-11-13,SKU1032,22.74,311.81,323.95,305.56,311.4875,297.32
2022-11-20,SKU1032,22.66,297.32,311.81,304.63,309.4275,357.54
2022-11-27,SKU1032,24.97,357.54,297.32,323.95,322.655,379.42
2022-12-04,SKU1032,23.13,379.42,357.54,311.81,336.52250000000004,275.61
2022-12-11,SKU1032,21.66,275.61,379.42,297.32,327.4725,258.78
2022-12-18,SKU1032,23.87,258.78,275.61,357.54,317.8375,330.58
2022-12-25,SKU1032,20.68,330.58,258.78,379.42,311.0975,350.53
2023-01-01,SKU1032,22.8,350.53,330.58,275.61,303.875,412.52
2023-01-08,SKU1032,19.03,412.52,350.53,258.78,338.10249999999996,377.75
2023-01-15,SKU1032,23.22,377.75,412.52,330.58,367.84499999999997,356.64
2023-01-22,SKU1032,21.89,356.64,377.75,350.53,374.36,368.41
2023-01-29,SKU1032,16.81,368.41,356.64,412.52,378.83000000000004,369.48
2023-02-05,SKU1032,22.48,369.48,368.41,377.75,368.07000000000005,288.52
2023-02-12,SKU1032,23.03,288.52,369.48,356.64,345.76250000000005,371.06
2023-02-19,SKU1032,19.32,371.06,288.52,368.41,349.3675,364.4
2023-02-26,SKU1032,25.28,364.4,371.06,369.48,348.36499999999995,430.46
2023-03-05,SKU1032,22.45,430.46,364.4,288.52,363.61,382.66
2023-03-12,SKU1032,20.41,382.66,430.46,371.06,387.145,419.19
2023-03-19,SKU1032,24.43,419.19,382.66,364.4,399.1775,341.2
2023-03-26,SKU1032,19.79,341.2,419.19,430.46,393.3775,265.1
2023-04-02,SKU1032,21.51,265.1,341.2,382.66,352.0375,349.5
2023-04-09,SKU1032,20.95,349.5,265.1,419.19,343.7475,345.15
2023-04-16,SKU1032,24.91,345.15,349.5,341.2,325.2375,442.53
2023-04-23,SKU1032,22.83,442.53,345.15,265.1,350.57,446.17
2023-04-30,SKU1032,23.21,446.17,442.53,349.5,395.8375,246.41
2023-05-07,SKU1032,21.7,246.41,446.17,345.15,370.065,268.63
2023-05-14,SKU1032,23.14,268.63,246.41,442.53,350.93499999999995,265.79
2023-05-21,SKU1032,23.43,265.79,268.63,446.17,306.75,201.63
2023-05-28,SKU1032,23.11,201.63,265.79,246.41,245.615,289.19
2023-06-04,SKU1032,24.86,289.19,201.63,268.63,256.31,240.87
2023-06-11,SKU1032,20.59,240.87,289.19,265.79,249.37,209.45
2023-06-18,SKU1032,21.9,209.45,240.87,201.63,235.28500000000003,265.27
2023-06-25,SKU1032,25.0,265.27,209.45,289.19,251.195,323.39
2023-07-02,SKU1032,22.77,323.39,265.27,240.87,259.745,238.72
2023-07-09,SKU1032,21.11,238.72,323.39,209.45,259.2075,208.27
2023-07-16,SKU1032,21.88,208.27,238.72,265.27,258.91249999999997,237.8
2023-07-23,SKU1032,22.64,237.8,208.27,323.39,252.045,224.84
2023-07-30,SKU1032,21.07,224.84,237.8,238.72,227.4075,244.5
2023-08-06,SKU1032,24.77,244.5,224.84,208.27,228.85250000000002,218.61
2023-08-13,SKU1032,22.45,218.61,244.5,237.8,231.43750000000003,228.2
2023-08-20,SKU1032,21.19,228.2,218.61,224.84,229.0375,189.01
2023-08-27,SKU1032,27.12,189.01,228.2,244.5,220.07999999999998,205.93
2023-09-03,SKU1032,22.86,205.93,189.01,218.61,210.4375,219.02
2023-09-10,SKU1032,24.98,219.02,205.93,228.2,210.54,198.4
2023-09-17,SKU1032,24.47,198.4,219.02,189.01,203.09,213.31
2023-09-24,SKU1032,21.31,213.31,198.4,205.93,209.16500000000002,231.35
2023-10-01,SKU1032,23.31,231.35,213.31,219.02,215.51999999999998,199.71
2023-10-08,SKU1032,20.34,199.71,231.35,198.4,210.6925,243.52
2023-10-15,SKU1032,22.2,243.52,199.71,213.31,221.97250000000003,343.83
2023-10-22,SKU1032,19.13,343.83,243.52,231.35,254.6025,345.63
2023-10-29,SKU1032,24.62,345.63,343.83,199.71,283.1725,307.93
2023-11-05,SKU1032,20.75,307.93,345.63,243.52,310.2275,262.32
2023-11-12,SKU1032,22.65,262.32,307.93,343.83,314.9275,283.38
2023-11-19,SKU1032,23.44,283.38,262.32,345.63,299.815,264.13
2023-11-26,SKU1032,20.77,264.13,283.38,307.93,279.44,371.06
2023-12-03,SKU1032,20.82,371.06,264.13,262.32,295.22249999999997,434.57
2023-12-10,SKU1032,21.77,434.57,371.06,283.38,338.28499999999997,324.8
2023-12-17,SKU1032,22.6,324.8,434.57,264.13,348.64,386.03
2023-12-24,SKU1032,22.8,386.03,324.8,371.06,379.115,327.31
2023-12-31,SKU1032,25.53,327.31,386.03,434.57,368.1775,315.48
2024-01-07,SKU1032,21.97,315.48,327.31,324.8,338.405,357.08
2024-01-14,SKU1032,21.66,357.08,315.48,386.03,346.47499999999997,317.47
2024-01-21,SKU1032,21.84,317.47,357.08,327.31,329.335,326.25
2024-01-28,SKU1032,20.66,326.25,317.47,315.48,329.07,309.78
2024-02-04,SKU1032,21.25,309.78,326.25,357.08,327.645,321.54
2024-02-11,SKU1032,24.36,321.54,309.78,317.47,318.76,436.9
2024-02-18,SKU1032,22.98,436.9,321.54,326.25,348.6175,400.3
2024-02-25,SKU1032,25.61,400.3,436.9,309.78,367.13,392.15
2024-03-03,SKU1032,22.85,392.15,400.3,321.54,387.7225,441.78
2024-03-10,SKU1032,22.76,441.78,392.15,436.9,417.78249999999997,415.09
2024-03-17,SKU1032,20.15,415.09,441.78,400.3,412.33,383.07
2024-03-24,SKU1032,23.4,383.07,415.09,392.15,408.0225,350.06
2024-03-31,SKU1032,24.05,350.06,383.07,441.78,397.5,331.76
2024-04-07,SKU1032,17.75,331.76,350.06,415.09,369.995,443.25
2024-04-14,SKU1032,22.45,443.25,331.76,383.07,377.03499999999997,278.6
2024-04-21,SKU1032,22.35,278.6,443.25,350.06,350.9175,313.76
2024-04-28,SKU1032,22.5,313.76,278.6,331.76,341.84250000000003,315.75
2024-05-05,SKU1032,25.32,315.75,313.76,443.25,337.84000000000003,283.03
2024-05-12,SKU1032,24.86,283.03,315.75,278.6,297.78499999999997,254.16
2024-05-19,SKU1032,21.51,254.16,283.03,313.76,291.675,343.98
2024-05-26,SKU1032,26.25,343.98,254.16,315.75,299.23,250.26
2024-06-02,SKU1032,21.61,250.26,343.98,283.03,282.85749999999996,233.7
2024-06-09,SKU1032,23.99,233.7,250.26,254.16,270.525,328.76
2024-06-16,SKU1032,18.19,328.76,233.7,343.98,289.175,403.9
2024-06-23,SKU1032,22.93,403.9,328.76,250.26,304.155,265.03
2024-06-30,SKU1032,24.08,265.03,403.9,233.7,307.84749999999997,316.78
2024-07-07,SKU1032,23.56,316.78,265.03,328.76,328.61749999999995,213.45
2024-07-14,SKU1032,24.53,213.45,316.78,403.9,299.78999999999996,229.1
2024-07-21,SKU1032,22.26,229.1,213.45,265.03,256.09,245.96
2024-07-28,SKU1032,20.76,245.96,229.1,316.78,251.3225,254.56
2024-08-04,SKU1032,22.14,254.56,245.96,213.45,235.7675,224.69
2024-08-11,SKU1032,22.04,224.69,254.56,229.1,238.5775,199.42
2024-08-18,SKU1032,19.16,199.42,224.69,245.96,231.1575,250.37
2024-08-25,SKU1032,20.91,250.37,199.42,254.56,232.26000000000002,254.61
2024-09-01,SKU1032,25.32,254.61,250.37,224.69,232.2725,189.4
2024-09-08,SKU1032,19.72,189.4,254.61,199.42,223.45000000000002,169.26
2024-09-15,SKU1032,20.67,169.26,189.4,250.37,215.91,224.5
2024-09-22,SKU1032,22.09,224.5,169.26,254.61,209.4425,308.69
2024-09-29,SKU1032,23.54,308.69,224.5,189.4,222.96249999999998,208.34
2024-10-06,SKU1032,21.65,208.34,308.69,169.26,227.6975,246.81
2024-10-13,SKU1032,23.74,246.81,208.34,224.5,247.085,233.88
2024-10-20,SKU1032,23.22,233.88,246.81,308.69,249.43,284.14
2024-10-27,SKU1032,24.91,284.14,233.88,208.34,243.2925,241.44
2024-11-03,SKU1032,22.26,241.44,284.14,246.81,251.5675,336.8
2024-11-10,SKU1032,20.64,336.8,241.44,233.88,274.065,305.84
2024-11-17,SKU1032,25.57,305.84,336.8,284.14,292.055,244.7
2024-11-24,SKU1032,21.07,244.7,305.84,241.44,282.195,345.71
2024-12-01,SKU1032,20.76,345.71,244.7,336.8,308.2625,358.58
2024-12-08,SKU1032,23.31,358.58,345.71,305.84,313.7075,341.23
2024-12-15,SKU1032,21.28,341.23,358.58,244.7,322.555,349.71
2024-12-22,SKU1032,23.93,349.71,341.23,345.71,348.8075,376.3
2024-12-29,SKU1032,22.67,376.3,349.71,358.58,356.455,435.67
2021-01-31,SKU1033,25.98,142.28,149.05,140.89,142.745,118.73
2021-02-07,SKU1033,30.48,118.73,142.28,138.76,137.205,121.4
2021-02-14,SKU1033,30.48,121.4,118.73,149.05,132.865,171.52
2021-02-21,SKU1033,29.78,171.52,121.4,142.28,138.48250000000002,138.37
2021-02-28,SKU1033,24.42,138.37,171.52,118.73,137.505,172.53
2021-03-07,SKU1033,33.24,172.53,138.37,121.4,150.955,179.16
2021-03-14,SKU1033,32.91,179.16,172.53,171.52,165.39499999999998,157.73
2021-03-21,SKU1033,33.85,157.73,179.16,138.37,161.9475,143.53
2021-03-28,SKU1033,33.19,143.53,157.73,172.53,163.2375,170.16
2021-04-04,SKU1033,39.87,170.16,143.53,179.16,162.645,166.7
2021-04-11,SKU1033,30.78,166.7,170.16,157.73,159.53,142.16
2021-04-18,SKU1033,29.78,142.16,166.7,143.53,155.6375,152.47
2021-04-25,SKU1033,30.17,152.47,142.16,170.16,157.8725,156.24
2021-05-02,SKU1033,31.34,156.24,152.47,166.7,154.3925,158.75
2021-05-09,SKU1033,29.86,158.75,156.24,142.16,152.405,140.93
2021-05-16,SKU1033,28.35,140.93,158.75,152.47,152.0975,179.42
2021-05-23,SKU1033,30.64,179.42,140.93,156.24,158.83499999999998,154.57
2021-05-30,SKU1033,27.93,154.57,179.42,158.75,158.4175,128.96
2021-06-06,SKU1033,44.35,128.96,154.57,140.93,150.97,139.52
2021-06-13,SKU1033,37.52,139.52,128.96,179.42,150.6175,141.55
2021-06-20,SKU1033,40.7,141.55,139.52,154.57,141.15,147.73
2021-06-27,SKU1033,33.04,147.73,141.55,128.96,139.44,119.08
2021-07-04,SKU1033,45.16,119.08,147.73,139.52,136.97,152.07
2021-07-11,SKU1033,36.6,152.07,119.08,141.55,140.10750000000002,109.15
2021-07-18,SKU1033,40.45,109.15,152.07,147.73,132.0075,106.33
2021-07-25,SKU1033,40.76,106.33,109.15,119.08,121.6575,119.05
2021-08-01,SKU1033,46.44,119.05,106.33,152.07,121.65,118.38
2021-08-08,SKU1033,34.05,118.38,119.05,109.15,113.22749999999999,123.35
2021-08-15,SKU1033,33.63,123.35,118.38,106.33,116.7775,106.52
2021-08-22,SKU1033,39.13,106.52,123.35,119.05,116.82499999999999,101.61
2021-08-29,SKU1033,31.59,101.61,106.52,118.38,112.465,101.4
2021-09-05,SKU1033,33.22,101.4,101.61,123.35,108.22,133.73
2021-09-12,SKU1033,29.17,133.73,101.4,106.52,110.815,105.3
2021-09-19,SKU1033,44.33,105.3,133.73,101.61,110.51,131.02
2021-09-26,SKU1033,35.3,131.02,105.3,101.4,117.8625,112.14
2021-10-03,SKU1033,31.77,112.14,131.02,133.73,120.54749999999999,82.87
2021-10-10,SKU1033,30.51,82.87,112.14,105.3,107.8325,123.25
2021-10-17,SKU1033,29.61,123.25,82.87,131.02,112.32,100.22
2021-10-24,SKU1033,34.89,100.22,123.25,112.14,104.62,134.24
2021-10-31,SKU1033,31.67,134.24,100.22,82.87,110.14500000000001,115.72
2021-11-07,SKU1033,29.71,115.72,134.24,123.25,118.35750000000002,130.91
2021-11-14,SKU1033,31.59,130.91,115.72,100.22,120.27250000000001,151.12
2021-11-21,SKU1033,30.49,151.12,130.91,134.24,132.9975,113.39
2021-11-28,SKU1033,35.43,113.39,151.12,115.72,127.785,137.58
2021-12-05,SKU1033,32.8,137.58,113.39,130.91,133.25,153.59
2021-12-12,SKU1033,33.9,153.59,137.58,151.12,138.92000000000002,137.69
2021-12-19,SKU1033,36.06,137.69,153.59,113.39,135.5625,124.43
2021-12-26,SKU1033,31.61,124.43,137.69,137.58,138.32250000000002,159.74
2022-01-02,SKU1033,32.28,159.74,124.43,153.59,143.8625,134.48
2022-01-09,SKU1033,30.88,134.48,159.74,137.69,139.08499999999998,158.41
2022-01-16,SKU1033,32.79,158.41,134.48,124.43,144.26500000000001,135.45
2022-01-23,SKU1033,30.67,135.45,158.41,159.74,147.01999999999998,156.48
2022-01-30,SKU1033,35.84,156.48,135.45,134.48,146.20499999999998,157.3
2022-02-06,SKU1033,32.6,157.3,156.48,158.41,151.91,153.23
2022-02-13,SKU1033,32.82,153.23,157.3,135.45,150.615,142.11
2022-02-20,SKU1033,35.68,142.11,153.23,156.48,152.28,131.46
2022-02-27,SKU1033,31.41,131.46,142.11,157.3,146.025,124.6
2022-03-06,SKU1033,37.72,124.6,131.46,153.23,137.85,174.06
2022-03-13,SKU1033,34.26,174.06,124.6,142.11,143.0575,141.62
2022-03-20,SKU1033,33.84,141.62,174.06,131.46,142.935,152.42
2022-03-27,SKU1033,31.47,152.42,141.62,124.6,148.175,182.04
2022-04-03,SKU1033,28.68,182.04,152.42,174.06,162.535,111.58
2022-04-10,SKU1033,28.63,111.58,182.04,141.62,146.915,137.86
2022-04-17,SKU1033,33.17,137.86,111.58,152.42,145.97500000000002,138.82
2022-04-24,SKU1033,32.99,138.82,137.86,182.04,142.575,138.35
2022-05-01,SKU1033,32.57,138.35,138.82,111.58,131.6525,165.54
2022-05-08,SKU1033,32.45,165.54,138.35,137.86,145.14249999999998,159.65
2022-05-15,SKU1033,31.75,159.65,165.54,138.82,150.59,140.98
2022-05-22,SKU1033,36.4,140.98,159.65,138.35,151.13,129.21
2022-05-29,SKU1033,34.25,129.21,140.98,165.54,148.845,153.6
2022-06-05,SKU1033,37.05,153.6,129.21,159.65,145.86,129.43
2022-06-12,SKU1033,35.67,129.43,153.6,140.98,138.305,148.86
2022-06-19,SKU1033,40.27,148.86,129.43,129.21,140.275,105.15
2022-06-26,SKU1033,37.2,105.15,148.86,153.6,134.26,141.04
2022-07-03,SKU1033,32.67,141.04,105.15,129.43,131.12,133.24
2022-07-10,SKU1033,37.38,133.24,141.04,148.86,132.0725,123.53
2022-07-17,SKU1033,38.48,123.53,133.24,105.15,125.74000000000001,108.18
2022-07-24,SKU1033,35.36,108.18,123.53,141.04,126.4975,99.01
2022-07-31,SKU1033,29.97,99.01,108.18,133.24,115.99000000000001,102.47
2022-08-07,SKU1033,35.29,102.47,99.01,123.53,108.2975,140.48
2022-08-14,SKU1033,35.79,140.48,102.47,108.18,112.535,67.05
2022-08-21,SKU1033,40.02,67.05,140.48,99.01,102.25250000000001,124.2
2022-08-28,SKU1033,37.19,124.2,67.05,102.47,108.55,106.86
2022-09-04,SKU1033,37.96,106.86,124.2,140.48,109.64750000000001,85.18
2022-09-11,SKU1033,39.18,85.18,106.86,67.05,95.8225,109.97
2022-09-18,SKU1033,41.45,109.97,85.18,124.2,106.5525,117.12
2022-09-25,SKU1033,32.03,117.12,109.97,106.86,104.7825,119.43
2022-10-02,SKU1033,34.31,119.43,117.12,85.18,107.925,117.75
2022-10-09,SKU1033,31.5,117.75,119.43,109.97,116.0675,118.07
2022-10-16,SKU1033,33.5,118.07,117.75,117.12,118.0925,102.03
2022-10-23,SKU1033,30.65,102.03,118.07,119.43,114.32000000000001,129.25
2022-10-30,SKU1033,30.11,129.25,102.03,117.75,116.775,105.46
2022-11-06,SKU1033,33.79,105.46,129.25,118.07,113.7025,125.6
2022-11-13,SKU1033,35.66,125.6,105.46,102.03,115.58500000000001,119.82
2022-11-20,SKU1033,30.45,119.82,125.6,129.25,120.0325,126.22
2022-11-27,SKU1033,28.79,126.22,119.82,105.46,119.27499999999999,136.2
2022-12-04,SKU1033,35.15,136.2,126.22,125.6,126.96,116.09
2022-12-11,SKU1033,34.37,116.09,136.2,119.82,124.58249999999998,118.88
2022-12-18,SKU1033,31.52,118.88,116.09,126.22,124.3475,128.99
2022-12-25,SKU1033,34.37,128.99,118.88,136.2,125.03999999999999,130.95
2023-01-01,SKU1033,30.7,130.95,128.99,116.09,123.72749999999999,155.55
2023-01-08,SKU1033,35.48,155.55,130.95,118.88,133.5925,145.43
2023-01-15,SKU1033,31.72,145.43,155.55,128.99,140.23,135.33
2023-01-22,SKU1033,31.32,135.33,145.43,130.95,141.815,141.52
2023-01-29,SKU1033,35.4,141.52,135.33,155.55,144.4575,144.44
2023-02-05,SKU1033,28.73,144.44,141.52,145.43,141.68,144.72
2023-02-12,SKU1033,31.73,144.72,144.44,135.33,141.5025,169.54
2023-02-19,SKU1033,29.55,169.54,144.72,141.52,150.055,185.84
2023-02-26,SKU1033,29.42,185.84,169.54,144.44,161.135,180.29
2023-03-05,SKU1033,26.15,180.29,185.84,144.72,170.0975,158.16
2023-03-12,SKU1033,30.76,158.16,180.29,169.54,173.4575,169.35
2023-03-19,SKU1033,33.98,169.35,158.16,185.84,173.41,161.08
2023-03-26,SKU1033,34.68,161.08,169.35,180.29,167.22,149.81
2023-04-02,SKU1033,31.42,149.81,161.08,158.16,159.60000000000002,153.83
2023-04-09,SKU1033,31.62,153.83,149.81,169.35,158.5175,155.29
2023-04-16,SKU1033,32.07,155.29,153.83,161.08,155.0025,143.02
2023-04-23,SKU1033,34.05,143.02,155.29,149.81,150.4875,187.75
